"resource"	"collection"	"process"	"actor"	"obj"	"sub"	"date"	"value"	"unit"	"value_type"	"reference"	"source"	"description"
	27					"2050-01-01"	0	"TWh"	"EN"	302	"World"	"IEA BLUE Map scenario"
"304ce37a-7f8e-11e3-bc66-f07bcb4eb64e"	22			"resource"	"collection"	"2020-01-01"	0.001	"kt"	"D"	301	"World"	"Strategic Energy Technology scenario"
"30550334-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.001	"kgCO2/kg"	"EC"	300	"World"	"Inventory of Carbon and Energy (ICE)"
"3039dc6c-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.002	"kgCO2/kg"	"EC"	300	"World"	"Inventory of Carbon and Energy (ICE)"
"3039dc6c-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.002	"kgCO2e/kg"	"ECe"	300	"World"	"Inventory of Carbon and Energy (ICE)"
"304d2b5a-7f8e-11e3-bc66-f07bcb4eb64e"	22			"resource"	"collection"	"2020-01-01"	0.004	"kt"	"D"	301	"World"	"Strategic Energy Technology scenario"
"3050b68a-7f8e-11e3-bc66-f07bcb4eb64e"	21			"resource"	"collection"	"2020-01-01"	0.00424	"kt"	"D"	301	"World"	"Strategic Energy Technology scenario"
"302a0238-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.0048	"kgCO2/kg"	"EC"	300	"World"	"Inventory of Carbon and Energy (ICE)"
"302c63c0-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.0048	"kgCO2/kg"	"EC"	300	"World"	"Inventory of Carbon and Energy (ICE)"
"302c63c0-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.0051	"kgCO2e/kg"	"ECe"	300	"World"	"Inventory of Carbon and Energy (ICE)"
"304ce37a-7f8e-11e3-bc66-f07bcb4eb64e"	22			"resource"	"collection"	"2030-01-01"	0.006	"kt"	"D"	301	"World"	"Strategic Energy Technology scenario"
"3050b68a-7f8e-11e3-bc66-f07bcb4eb64e"	21			"resource"	"collection"	"2030-01-01"	0.006	"kt"	"D"	301	"World"	"Strategic Energy Technology scenario"
"3034a850-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.006	"kgCO2/kg"	"EC"	300	"World"	"Inventory of Carbon and Energy (ICE)"
"3034a850-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.007	"kgCO2e/kg"	"ECe"	300	"World"	"Inventory of Carbon and Energy (ICE)"
"302b9846-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.008	"kgCO2/kg"	"EC"	300	"World"	"Inventory of Carbon and Energy (ICE)"
"30550334-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.01	"MJ/kg"	"EE"	300	"World"	"Inventory of Carbon and Energy (ICE)"
"302bd6d0-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.01	"kgCO2/kg"	"EC"	114	"World"	"Inventory of Carbon and Energy (ICE)"
"302cc284-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.01	"kgCO2/kg"	"EC"	63	"World"	"Inventory of Carbon and Energy (ICE)"
"304e5b74-7f8e-11e3-bc66-f07bcb4eb64e"	21			"resource"	"collection"	"2020-01-01"	0.0138	"kt"	"D"	301	"World"	"Strategic Energy Technology scenario"
"304e5b74-7f8e-11e3-bc66-f07bcb4eb64e"	21			"resource"	"collection"	"2030-01-01"	0.019	"kt"	"D"	301	"World"	"Strategic Energy Technology scenario"
"30390620-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.02	"kgCO2/kg"	"EC"	114	"World"	"Inventory of Carbon and Energy (ICE)"
"302c73e2-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.023	"kgCO2/kg"	"EC"	300	"World"	"Inventory of Carbon and Energy (ICE)"
"302c73e2-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.024	"kgCO2e/kg"	"ECe"	300	"World"	"Inventory of Carbon and Energy (ICE)"
"304d2b5a-7f8e-11e3-bc66-f07bcb4eb64e"	22			"resource"	"collection"	"2030-01-01"	0.026	"kt"	"D"	301	"World"	"Strategic Energy Technology scenario"
"30501e3c-7f8e-11e3-bc66-f07bcb4eb64e"	23			"resource"	"collection"	"2020-01-01"	0.03	"kt"	"D"	301	"World"	"Strategic Energy Technology scenario"
"30343168-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.03	"kgCO2/kg"	"EC"	114	"World"	"Inventory of Carbon and Energy (ICE)"
"3039dc6c-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.03	"MJ/kg"	"EE"	300	"World"	"Inventory of Carbon and Energy (ICE)"
"303d8092-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.03	"kgCO2/kg"	"EC"	114	"World"	"Inventory of Carbon and Energy (ICE)"
"303daec8-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.032	"kgCO2/kg"	"EC"	188	"World"	"Inventory of Carbon and Energy (ICE)"
"30365268-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.039	"kgCO2/kg"	"EC"	300	"World"	"Inventory of Carbon and Energy (ICE)"
"304e5b74-7f8e-11e3-bc66-f07bcb4eb64e"	22			"resource"	"collection"	"2020-01-01"	0.04	"kt"	"D"	301	"World"	"Strategic Energy Technology scenario"
"304e99b8-7f8e-11e3-bc66-f07bcb4eb64e"	22			"resource"	"collection"	"2020-01-01"	0.04	"kt"	"D"	301	"World"	"Strategic Energy Technology scenario"
"30365268-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.041	"kgCO2e/kg"	"ECe"	300	"World"	"Inventory of Carbon and Energy (ICE)"
"30365268-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.045	"kgCO2/kg"	"EC"	300	"World"	"Inventory of Carbon and Energy (ICE)"
"30365268-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.047	"kgCO2e/kg"	"ECe"	300	"World"	"Inventory of Carbon and Energy (ICE)"
"304e488c-7f8e-11e3-bc66-f07bcb4eb64e"	22			"resource"	"collection"	"2020-01-01"	0.05	"kt"	"D"	301	"World"	"Strategic Energy Technology scenario"
"30501e3c-7f8e-11e3-bc66-f07bcb4eb64e"	23			"resource"	"collection"	"2030-01-01"	0.05	"kt"	"D"	301	"World"	"Strategic Energy Technology scenario"
"302ec2b4-7f8e-11e3-bc66-f07bcb4eb64e"						"2012-01-01"	0.05	"%"	"%Y"	303	"Mt. Pass, USA"	
"302ec2b4-7f8e-11e3-bc66-f07bcb4eb64e"						"2012-01-01"	0.05	"%"	"%Y"	303	"Mt. Pass, USA"	
"3034a850-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.058	"kgCO2/kg"	"EC"	300	"World"	"Inventory of Carbon and Energy (ICE)"
"303e4608-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.058	"kgCO2/kg"	"EC"	262	"World"	"Inventory of Carbon and Energy (ICE)"
"302a5b2a-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.059	"kgCO2/kg"	"EC"	300	"World"	"Inventory of Carbon and Energy (ICE)"
"304c9384-7f8e-11e3-bc66-f07bcb4eb64e"	24			"resource"	"collection"	"2020-01-01"	0.06	"%"	"D/S"	301	"World"	"Strategic Energy Technology scenario"
"30365268-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.06	"kgCO2/kg"	"EC"	300	"World"	"Inventory of Carbon and Energy (ICE)"
"303e4608-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.06	"kgCO2e/kg"	"ECe"	262	"World"	"Inventory of Carbon and Energy (ICE)"
"30365268-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.061	"kgCO2e/kg"	"ECe"	300	"World"	"Inventory of Carbon and Energy (ICE)"
"3034a850-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.063	"kgCO2e/kg"	"ECe"	300	"World"	"Inventory of Carbon and Energy (ICE)"
"302a5b2a-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.064	"kgCO2/kg"	"EC"	300	"World"	"Inventory of Carbon and Energy (ICE)"
"302a5b2a-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.066	"kgCO2e/kg"	"ECe"	300	"World"	"Inventory of Carbon and Energy (ICE)"
"302a5b2a-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.068	"kgCO2/kg"	"EC"	300	"World"	"Inventory of Carbon and Energy (ICE)"
"302a5b2a-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.071	"kgCO2e/kg"	"ECe"	300	"World"	"Inventory of Carbon and Energy (ICE)"
"302a5b2a-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.072	"kgCO2/kg"	"EC"	300	"World"	"Inventory of Carbon and Energy (ICE)"
"302ca7f4-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.073	"kgCO2/kg"	"EC"	300	"World"	"Inventory of Carbon and Energy (ICE)"
"304e33ec-7f8e-11e3-bc66-f07bcb4eb64e"	21			"resource"	"collection"	"2030-01-01"	0.0736	"kt"	"D"	301	"World"	"Strategic Energy Technology scenario"
"302a5b2a-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.076	"kgCO2/kg"	"EC"	300	"World"	"Inventory of Carbon and Energy (ICE)"
"302a5b2a-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.076	"kgCO2e/kg"	"ECe"	300	"World"	"Inventory of Carbon and Energy (ICE)"
"302ca7f4-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.079	"kgCO2e/kg"	"ECe"	300	"World"	"Inventory of Carbon and Energy (ICE)"
"304c0842-7f8e-11e3-bc66-f07bcb4eb64e"	24			"resource"	"collection"	"2020-01-01"	0.08	"kt"	"D"	301	"World"	"Strategic Energy Technology scenario"
"304dbdf4-7f8e-11e3-bc66-f07bcb4eb64e"	24			"resource"	"collection"	"2020-01-01"	0.08	"kt"	"D"	301	"World"	"Strategic Energy Technology scenario"
"3050b68a-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.08	"kt"	"S"	301	"World"	
"302a5b2a-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.081	"kgCO2e/kg"	"ECe"	300	"World"	"Inventory of Carbon and Energy (ICE)"
"302c63c0-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.081	"MJ/kg"	"EE"	300	"World"	"Inventory of Carbon and Energy (ICE)"
"30365268-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.082	"kgCO2/kg"	"EC"	300	"World"	"Inventory of Carbon and Energy (ICE)"
"302a0238-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.083	"MJ/kg"	"EE"	300	"World"	"Inventory of Carbon and Energy (ICE)"
"302bb632-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.083	"kgCO2/kg"	"EC"	300	"World"	"Inventory of Carbon and Energy (ICE)"
"30365268-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.084	"kgCO2e/kg"	"ECe"	300	"World"	"Inventory of Carbon and Energy (ICE)"
"302a5b2a-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.086	"kgCO2e/kg"	"ECe"	300	"World"	"Inventory of Carbon and Energy (ICE)"
"30384f14-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.087	"kgCO2/kg"	"EC"	300	"World"	"Inventory of Carbon and Energy (ICE)"
"30384f14-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.09	"kgCO2e/kg"	"ECe"	300	"World"	"Inventory of Carbon and Energy (ICE)"
"30352cee-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.093	"kgCO2/kg"	"EC"	300	"World"	"Inventory of Carbon and Energy (ICE)"
"304e33ec-7f8e-11e3-bc66-f07bcb4eb64e"	21			"resource"	"collection"	"2020-01-01"	0.099	"%"	"D/S"	301	"World"	"Strategic Energy Technology scenario"
"302ec2b4-7f8e-11e3-bc66-f07bcb4eb64e"						"2012-01-01"	0.1	"%"	"%Y"	303	"Mt. Pass, USA"	
"302b0c46-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.1	"kgCO2/kg"	"EC"	300	"World"	"Inventory of Carbon and Energy (ICE)"
"302b9846-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.1	"MJ/kg"	"EE"	300	"World"	"Inventory of Carbon and Energy (ICE)"
"3033ba9e-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.1	"kgCO2/kg"	"EC"	300	"World"	"Inventory of Carbon and Energy (ICE)"
"3034a850-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.1	"MJ/kg"	"EE"	300	"World"	"Inventory of Carbon and Energy (ICE)"
"30352cee-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.1	"kgCO2e/kg"	"ECe"	300	"World"	"Inventory of Carbon and Energy (ICE)"
"303e9d06-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.106	"kgCO2/kg"	"EC"	300	"World"	"Inventory of Carbon and Energy (ICE)"
"302b0c46-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.107	"kgCO2e/kg"	"ECe"	300	"World"	"Inventory of Carbon and Energy (ICE)"
"3033ba9e-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.107	"kgCO2e/kg"	"ECe"	300	"World"	"Inventory of Carbon and Energy (ICE)"
"30338c90-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.112	"kgCO2/kg"	"EC"	300	"World"	"Inventory of Carbon and Energy (ICE)"
"303e9d06-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.113	"kgCO2e/kg"	"ECe"	300	"World"	"Inventory of Carbon and Energy (ICE)"
"303be8f4-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.116	"kgCO2/kg"	"EC"	300	"World"	"Inventory of Carbon and Energy (ICE)"
"304cac20-7f8e-11e3-bc66-f07bcb4eb64e"	22			"resource"	"collection"	"2020-01-01"	0.12	"%"	"D/S"	301	"World"	"Strategic Energy Technology scenario"
"304cac20-7f8e-11e3-bc66-f07bcb4eb64e"	23			"resource"	"collection"	"2020-01-01"	0.12	"%"	"D/S"	301	"World"	"Strategic Energy Technology scenario"
"304ce37a-7f8e-11e3-bc66-f07bcb4eb64e"	22			"resource"	"collection"	"2011-01-11"	0.12	"kg/MW"	"D"	301	"World"	
"302bd6d0-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.12	"MJ/kg"	"EE"	114	"World"	"Inventory of Carbon and Energy (ICE)"
"30338c90-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.12	"kgCO2e/kg"	"ECe"	300	"World"	"Inventory of Carbon and Energy (ICE)"
"303d8f56-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.12	"kgCO2/kg"	"EC"	300	"World"	"Inventory of Carbon and Energy (ICE)"
"303e0404-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.123	"kgCO2/kg"	"EC"	300	"World"	"Inventory of Carbon and Energy (ICE)"
"3038d2ea-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.127	"kgCO2/kg"	"EC"	300	"World"	"Inventory of Carbon and Energy (ICE)"
"304d2b5a-7f8e-11e3-bc66-f07bcb4eb64e"	22			"resource"	"collection"	"2020-01-01"	0.13	"%"	"D/S"	301	"World"	"Strategic Energy Technology scenario"
"304dbdf4-7f8e-11e3-bc66-f07bcb4eb64e"	24			"resource"	"collection"	"2020-01-01"	0.13	"%"	"D/S"	301	"World"	"Strategic Energy Technology scenario"
"303be8f4-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.13	"kgCO2e/kg"	"ECe"	300	"World"	"Inventory of Carbon and Energy (ICE)"
"303d8f56-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.13	"kgCO2e/kg"	"ECe"	300	"World"	"Inventory of Carbon and Energy (ICE)"
"303e0404-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.132	"kgCO2e/kg"	"ECe"	300	"World"	"Inventory of Carbon and Energy (ICE)"
"3038d2ea-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.136	"kgCO2e/kg"	"ECe"	300	"World"	"Inventory of Carbon and Energy (ICE)"
"304c0842-7f8e-11e3-bc66-f07bcb4eb64e"	24			"resource"	"collection"	"2020-01-01"	0.14	"%"	"D/S"	301	"World"	"Strategic Energy Technology scenario"
"303e242a-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.141	"kgCO2/kg"	"EC"	300	"World"	"Inventory of Carbon and Energy (ICE)"
"30335054-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.145	"kgCO2/kg"	"EC"	300	"World"	"Inventory of Carbon and Energy (ICE)"
"30366b22-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.146	"kgCO2/kg"	"EC"	300	"World"	"Inventory of Carbon and Energy (ICE)"
"303e242a-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.151	"kgCO2e/kg"	"ECe"	300	"World"	"Inventory of Carbon and Energy (ICE)"
"30335054-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.155	"kgCO2e/kg"	"ECe"	300	"World"	"Inventory of Carbon and Energy (ICE)"
"30366b22-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.156	"kgCO2e/kg"	"ECe"	300	"World"	"Inventory of Carbon and Energy (ICE)"
"304ce37a-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.16	"kt"	"S"	301	"World"	
"3033a50e-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.163	"kgCO2/kg"	"EC"	300	"World"	"Inventory of Carbon and Energy (ICE)"
"304e33ec-7f8e-11e3-bc66-f07bcb4eb64e"	22			"resource"	"collection"	"2020-01-01"	0.17	"kt"	"D"	301	"World"	"Strategic Energy Technology scenario"
"3034dbb8-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.171	"kgCO2/kg"	"EC"	300	"World"	"Inventory of Carbon and Energy (ICE)"
"3033a50e-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.174	"kgCO2e/kg"	"ECe"	300	"World"	"Inventory of Carbon and Energy (ICE)"
"3034dbb8-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.182	"kgCO2e/kg"	"ECe"	300	"World"	"Inventory of Carbon and Energy (ICE)"
"303a878e-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.19	"kgCO2/kg"	"EC"	55	"World"	"Inventory of Carbon and Energy (ICE)"
"303c3a5c-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.19	"kgCO2/kg fossil"	"EC"	300	"World"	"Inventory of Carbon and Energy (ICE)"
"302ec2b4-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-01"	0.2	"%"	"%Y"	303	"Mt. Weld, Australia"	
"3035e88c-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.2	"kgCO2/kg"	"EC"	300	"World"	"Inventory of Carbon and Energy (ICE)"
"303c3a5c-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.2	"kgCO2e/kg fossil"	"ECe"	300	"World"	"Inventory of Carbon and Energy (ICE)"
"3037ab90-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.208	"kgCO2/kg"	"EC"	300	"World"	"Inventory of Carbon and Energy (ICE)"
"3035e88c-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.213	"kgCO2e/kg"	"ECe"	300	"World"	"Inventory of Carbon and Energy (ICE)"
"3037ab90-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.221	"kgCO2e/kg"	"ECe"	300	"World"	"Inventory of Carbon and Energy (ICE)"
"302aeea0-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.23	"kgCO2/kg"	"EC"	300	"World"	"Inventory of Carbon and Energy (ICE)"
"303c3a5c-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.23	"kgCO2/kg fossil"	"EC"	88	"World"	"Inventory of Carbon and Energy (ICE)"
"304e488c-7f8e-11e3-bc66-f07bcb4eb64e"	22			"resource"	"collection"	"2020-01-01"	0.24	"%"	"D/S"	301	"World"	"Strategic Energy Technology scenario"
"304e5b74-7f8e-11e3-bc66-f07bcb4eb64e"	22			"resource"	"collection"	"2030-01-01"	0.24	"kt"	"D"	301	"World"	"Strategic Energy Technology scenario"
"302aeea0-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.24	"kgCO2e/kg"	"ECe"	300	"World"	"Inventory of Carbon and Energy (ICE)"
"302cc284-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.24	"MJ/kg"	"EE"	63	"World"	"Inventory of Carbon and Energy (ICE)"
"303c3a5c-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.24	"kgCO2e/kg fossil"	"ECe"	88	"World"	"Inventory of Carbon and Energy (ICE)"
"304e99b8-7f8e-11e3-bc66-f07bcb4eb64e"	22			"resource"	"collection"	"2030-01-01"	0.25	"kt"	"D"	301	"World"	"Strategic Energy Technology scenario"
"303ad856-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.25	"kgCO2/kg"	"EC"	300	"World"	"Inventory of Carbon and Energy (ICE)"
"303ad856-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.26	"kgCO2e/kg"	"ECe"	300	"World"	"Inventory of Carbon and Energy (ICE)"
"304dd1f4-7f8e-11e3-bc66-f07bcb4eb64e"	21			"resource"	"collection"	"2020-01-01"	0.27	"%"	"D/S"	301	"World"	"Strategic Energy Technology scenario"
"302ec2b4-7f8e-11e3-bc66-f07bcb4eb64e"						"2013-01-01"	0.3	"%"	"%Y"	303	"Nolans, Australia"	
"302cefde-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.3	"kgCO2/kg fossil"	"EC"	300	"World"	"Inventory of Carbon and Energy (ICE)"
"302ec2b4-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-01"	0.31	"%"	"%Y"	303	"Mt. Weld, Australia"	
"302cefde-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.31	"kgCO2e/kg fossil"	"ECe"	300	"World"	"Inventory of Carbon and Energy (ICE)"
"3036d742-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.31	"kgCO2/kg fossil"	"EC"	300	"World"	"Inventory of Carbon and Energy (ICE)"
"3036d742-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.32	"kgCO2/kg bio"	"EC"	300	"World"	"Inventory of Carbon and Energy (ICE)"
"3036d742-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.32	"kgCO2e/kg bio"	"ECe"	300	"World"	"Inventory of Carbon and Energy (ICE)"
"303e14f8-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.32	"kgCO2/kg bio"	"EC"	300	"World"	"Inventory of Carbon and Energy (ICE)"
"303e14f8-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.32	"kgCO2e/kg bio"	"ECe"	300	"World"	"Inventory of Carbon and Energy (ICE)"
"304e33ec-7f8e-11e3-bc66-f07bcb4eb64e"	21			"resource"	"collection"	"2030-01-01"	0.33	"%"	"D/S"	301	"World"	"Strategic Energy Technology scenario"
"304e488c-7f8e-11e3-bc66-f07bcb4eb64e"	22			"resource"	"collection"	"2030-01-01"	0.33	"kt"	"D"	301	"World"	"Strategic Energy Technology scenario"
"3036d742-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.33	"kgCO2e/kg fossil"	"ECe"	300	"World"	"Inventory of Carbon and Energy (ICE)"
"302ec2b4-7f8e-11e3-bc66-f07bcb4eb64e"						"2013-01-01"	0.34	"%"	"%Y"	303	"Nolans, Australia"	
"302ec2b4-7f8e-11e3-bc66-f07bcb4eb64e"						"2014-01-01"	0.35	"%"	"%Y"	303	"Hoidas Lake, Canada"	
"302ec2b4-7f8e-11e3-bc66-f07bcb4eb64e"						"2014-01-01"	0.35	"%"	"%Y"	303	"Hoidas Lake, Canada"	
"303ce308-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.35	"kgCO2/kg bio"	"EC"	300	"World"	"Inventory of Carbon and Energy (ICE)"
"303ce308-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.35	"kgCO2e/kg bio"	"ECe"	300	"World"	"Inventory of Carbon and Energy (ICE)"
"304dd1f4-7f8e-11e3-bc66-f07bcb4eb64e"	21			"resource"	"collection"	"2030-01-01"	0.36	"%"	"D/S"	301	"World"	"Strategic Energy Technology scenario"
"302c2fc2-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.36	"GWP/m^2"	"EC"	300	"World"	"Inventory of Carbon and Energy (ICE)"
"303ad856-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.37	"kgCO2/kg"	"EC"	300	"World"	"Inventory of Carbon and Energy (ICE)"
"303ce308-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.37	"kgCO2/kg fossil"	"EC"	300	"World"	"Inventory of Carbon and Energy (ICE)"
"3036bcb2-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.38	"kgCO2/kg"	"EC"	300	"World"	"Inventory of Carbon and Energy (ICE)"
"3039c182-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.38	"kgCO2/kg"	"EC"	300	"World"	"Inventory of Carbon and Energy (ICE)"
"303ad856-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.38	"kgCO2e/kg"	"ECe"	300	"World"	"Inventory of Carbon and Energy (ICE)"
"3036bcb2-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.39	"kgCO2e/kg"	"ECe"	300	"World"	"Inventory of Carbon and Energy (ICE)"
"3039c182-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.39	"kgCO2e/kg"	"ECe"	300	"World"	"Inventory of Carbon and Energy (ICE)"
"303a0e62-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.39	"kgCO2/kg fossil"	"EC"	300	"World"	"Inventory of Carbon and Energy (ICE)"
"303c3a5c-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.39	"kgCO2/kg bio"	"EC"	300	"World"	"Inventory of Carbon and Energy (ICE)"
"303c3a5c-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.39	"kgCO2e/kg bio"	"ECe"	300	"World"	"Inventory of Carbon and Energy (ICE)"
"303ce308-7f8e-11e3-bc66-f07bcb4eb64e"						"2011-01-11"	0.39	"kgCO2e/kg fossil"	"ECe"	300	"World"	"Inventory of Carbon and Energy (ICE)"
"302ec2b4-7f8e-11e3-bc66-f07bcb4eb64e"						"2014-01-01"	0.4	"%"	"%Y"	303	"Hoidas Lake, Canada"	
